19.997,0,0
19.989,9.998,0
0,9.9955,0
19.956,9.992,0
0,0,0
0,9.982,0
0,9.9755,0
0,0,0
19.775,0,0
0,0,0
19.665,9.9396,0
19.601,9.9281,0
0,9.9156,0
19.458,9.9022,0
19.378,0,0
19.293,9.8723,0
0,9.8558,0
19.107,9.8384,0
0,9.82,0
0,0,0
0,9.7803,0
18.671,9.759,0
18.548,9.7367,0
18.421,9.7134,0
0,0,0
0,0,0
18.009,9.6377,0
17.861,0,0
17.709,0,0
0,9.5534,0
17.389,9.5233,0
0,0,0
17.05,0,0
0,9.4275,0
16.693,9.3937,0
0,9.359,0
16.316,0,0
0,0,0
0,9.2491,0
0,0,0
0,9.1712,0
0,9.1309,0
15.08,9.0897,0
0,0,0
0,9.0045,0
14.405,0,0
14.171,8.9157,0
13.934,8.8699,0
13.693,8.8233,0
13.448,8.7758,0
0,0,0
0,8.6782,0
12.692,8.6281,0
0,8.5771,0
0,0,0
0,8.4726,0
0,0,0
11.361,0,0
11.085,0,0
0,8.2534,0
10.524,0,0
0,8.1388,0
9.9514,8.0803,0
9.6609,8.021,0
0,0,0
0,7.8999,0
0,0,0
0,0,0
0,7.7125,0
0,0,0
7.5568,7.5836,0
7.2472,0,0
0,0,0
0,7.3847,0
6.3064,0,0
5.9893,0,0
5.6704,0,0
5.35,7.1091,0
0,0,0
0,0,0
4.3801,0,0
4.0543,0,0
3.7273,6.7488,0
3.3993,0,0
3.0704,6.5998,0
0,6.5244,0
2.4101,0,0
2.0788,0,0
0,0,0
0,0,0
0,0,0
0.74908,0,0
0,5.9783,0
0.082593,0,0
-0,0,0
-0,0,0
-0,0,0
-1.2499,5.5702,0
-1.5824,0,0
-1.9145,5.403,0
-0,0,0
-2.5769,5.2337,0
-2.9071,5.1482,0
-0,5.0622,0
-0,4.9757,0
-3.8924,0,0
-0,4.8012,0
-0,4.7133,0
-4.868,4.6249,0
-0,0,0
-5.5118,0,0
-0,0,0
-6.1495,0,0
-0,4.1759,0
-6.7803,0,0
-7.0929,0,0
-7.4036,3.9015,0
-7.7122,3.8092,0
-8.0187,0,0
-8.3229,3.6236,0
-8.6249,0,0
-8.9244,0,0
-0,0,0
-9.5159,0,0
-0,0,0
-0,3.0582,0
-0,0,0
-10.667,2.8672,0
-0,0,0
-0,0,0
