-3.4063,17,0
-1.1924,-17,0
-1.1883,16.999,0
0.56277,16.999,0
3.3329,-16.998,0
0.71779,16.997,0
-4.239,16.996,0
0.72207,16.995,0
6.1904,16.993,0
-0.99654,16.992,0
-1.0427,16.99,0
5.1116,16.988,0
-5.5657,-16.986,0
0.17235,16.984,0
-5.3606,16.981,0
-2.0332,-16.979,0
3.5308,16.976,0
-2.5081,-16.973,0
-0.8348,16.97,0
0.85975,-16.967,0
7.7642,16.963,0
-5.1056,16.96,0
-2.1903,-16.956,0
5.0832,-16.952,0
-1.61,-16.948,0
-0.9217,16.944,0
6.5972,16.94,0
0.22042,-16.935,0
-11.374,-16.93,0
0.88956,16.925,0
-9.0264,16.92,0
-1.8877,-16.915,0
-4.7114,-16.91,0
1.6544,16.904,0
6.9874,16.898,0
-1.8298,-16.893,0
-1.5523,-16.886,0
1.0321,-16.88,0
1.5332,16.874,0
-7.8228,-16.867,0
0.57741,-16.861,0
3.8041,-16.854,0
-2.8625,-16.847,0
1.7509,16.84,0
8.1981,-16.832,0
-0.82247,-16.825,0
-0.85889,-16.817,0
2.0478,-16.809,0
-0.52513,16.801,0
-0.76705,16.793,0
-5.8926,16.785,0
-1.3005,16.776,0
-3.1228,16.767,0
-3.5751,16.759,0
5.0467,-16.75,0
0.73281,16.74,0
3.8629,-16.731,0
2.0273,16.722,0
-2.4785,16.712,0
-0.14286,-16.702,0
-3.6404,-16.692,0
2.7516,16.682,0
-0.093643,16.672,0
-2.1709,16.661,0
6.3925,-16.65,0
-0.77616,16.64,0
-4.1619,-16.629,0
-0.5141,16.618,0
-0.24513,-16.606,0
-1.3804,16.595,0
2.5896,-16.583,0
-0.054053,16.571,0
-7.5965,-16.56,0
-0.81781,-16.547,0
-2.4895,-16.535,0
0.69063,16.523,0
-0.56955,16.51,0
-0.80716,16.497,0
-1.0433,-16.485,0
-4.8329,-16.472,0
-1.6364,-16.458,0
1.7578,-16.445,0
-3.1017,-16.431,0
-3.5794,16.418,0
1.4793,16.404,0
-2.4562,-16.39,0
1.7834,16.376,0
1.7933,-16.361,0
0.64477,16.347,0
-0.10498,-16.332,0
-4.2337,16.317,0
1.8195,16.302,0
-4.6449,16.287,0
2.3181,16.272,0
6.4042,16.256,0
4.2154,-16.241,0
3.3565,-16.225,0
7.5972,-16.209,0
-2.1881,16.193,0
4.8053,-16.177,0
-6.6161,-16.16,0
-5.3496,16.144,0
0.98482,16.127,0
-1.7279,16.11,0
-0.20877,16.093,0
2.1916,-16.076,0
-1.8931,-16.058,0
4.8221,16.041,0
-6.4352,16.023,0
6.083,-16.005,0
4.6474,-15.987,0
3.4666,-15.969,0
3.5706,-15.951,0
-3.0713,15.933,0
1.1064,15.914,0
3.1588,-15.895,0
7.7467,15.876,0
2.4211,15.857,0
6.1028,15.838,0
2.5396,-15.819,0
-0.64989,-15.799,0
-3.4314,-15.779,0
-1.3752,-15.76,0
-1.5222,15.74,0
-6.3549,15.719,0
-0.044987,-15.699,0
7.4037,15.679,0
2.2373,-15.658,0
-3.2158,15.637,0
1.022,15.616,0
7.286,-15.595,0
-9.1137,15.574,0
3.9967,15.553,0
1.734,15.531,0
-3.7936,-15.509,0
0.03651,-15.488,0
-5.7074,15.466,0
-1.106,15.444,0
1.4131,-15.421,0
-3.51,15.399,0
4.0535,15.376,0
3.7236,15.354,0
4.1972,-15.331,0
1.2186,-15.308,0
-0.090091,15.284,0
7.0359,-15.261,0
-1.1899,-15.238,0
-2.7621,-15.214,0
3.2449,-15.19,0
3.2875,-15.166,0
-3.2482,-15.142,0
-2.9306,-15.118,0
6.8376,15.094,0
-7.4149,-15.069,0
0.45351,15.044,0
6.4694,-15.02,0
2.2804,14.995,0
3.8594,-14.97,0
-3.0305,14.944,0
-0.012353,14.919,0
-3.5616,-14.893,0
-6.9121,-14.868,0
2.7246,14.842,0
3.1792,14.816,0
0.12734,14.79,0
5.5007,-14.763,0
-4.7797,14.737,0
2.8584,14.711,0
3.1246,-14.684,0
0.18536,14.657,0
-1.4209,-14.63,0
-2.3692,-14.603,0
-1.9464,14.576,0
2.382,14.548,0
-1.6253,14.521,0
3.3041,14.493,0
-0.87468,-14.465,0
