-0.99833,0,0
-1.9867,0,0
-2.9552,0,0
-3.8942,0,0
-4.7943,0,0
-5.6464,0,0
-6.4422,0,0
-7.1736,0,0
-7.8333,0,0
-8.4147,0,0
-8.9121,0,0
-9.3204,0,0
-9.6356,0,0
-9.8545,0,0
-9.9749,0,0
-9.9957,0,0
-9.9166,0,0
-9.7385,0,0
-9.463,0,0
-9.093,0,0
-8.6321,0,0
-8.085,0,0
-7.4571,0,0
-6.7546,0,0
-5.9847,0,0
-5.155,0,0
-4.2738,0,0
-3.3499,0,0
-2.3925,0,0
-1.4112,0,0
-0.41581,0,0
0.58374,-0,0
1.5775,-0,0
2.5554,-0,0
3.5078,-0,0
4.4252,-0,0
5.2984,-0,0
6.1186,-0,0
6.8777,-0,0
7.568,-0,0
8.1828,-0,0
8.7158,-0,0
9.1617,-0,0
9.516,-0,0
9.7753,-0,0
9.9369,-0,0
9.9992,-0,0
9.9616,-0,0
9.8245,-0,0
9.5892,-0,0
9.2581,-0,0
8.8345,-0,0
8.3227,-0,0
7.7276,-0,0
7.0554,-0,0
6.3127,-0,0
5.5069,-0,0
4.646,-0,0
3.7388,-0,0
2.7942,-0,0
1.8216,-0,0
0.83089,-0,0
-0.16814,0,0
-1.1655,0,0
-2.1512,0,0
-3.1154,0,0
-4.0485,0,0
-4.9411,0,0
-5.7844,0,0
-6.5699,0,0
-7.2897,0,0
-7.9367,0,0
-8.5044,0,0
-8.9871,0,0
-9.38,0,0
-9.6792,0,0
-9.8817,0,0
-9.9854,0,0
-9.9894,0,0
-9.8936,0,0
-9.6989,0,0
-9.4073,0,0
-9.0217,0,0
-8.546,0,0
-7.9849,0,0
-7.344,0,0
-6.6297,0,0
-5.8492,0,0
-5.0102,0,0
-4.1212,0,0
-3.191,0,0
-2.2289,0,0
-1.2445,0,0
-0.24775,0,0
0.75151,-0,0
1.7433,-0,0
2.7176,-0,0
3.6648,-0,0
4.5754,-0,0
5.4402,-0,0
6.2507,-0,0
6.9987,-0,0
7.6769,-0,0
8.2783,-0,0
8.797,-0,0
9.2278,-0,0
9.5664,-0,0
9.8094,-0,0
9.9544,-0,0
9.9999,-0,0
9.9455,-0,0
9.7918,-0,0
9.5402,-0,0
9.1933,-0,0
8.7545,-0,0
8.2283,-0,0
7.6198,-0,0
6.9353,-0,0
6.1814,-0,0
5.3657,-0,0
4.4965,-0,0
3.5823,-0,0
2.6323,-0,0
1.656,-0,0
0.66322,-0,0
-0.33623,0,0
-1.3323,0,0
-2.3151,0,0
-3.2747,0,0
-4.2017,0,0
-5.0866,0,0
-5.9207,0,0
-6.6957,0,0
-7.4038,0,0
-8.0378,0,0
-8.5916,0,0
-9.0595,0,0
-9.437,0,0
-9.7201,0,0
-9.9061,0,0
-9.9931,0,0
-9.9803,0,0
-9.8677,0,0
-9.6566,0,0
-9.349,0,0
-8.9479,0,0
-8.4575,0,0
-7.8825,0,0
-7.2288,0,0
-6.5029,0,0
-5.712,0,0
-4.864,0,0
-3.9674,0,0
-3.0312,0,0
-2.0647,0,0
-1.0775,0,0
-0.079632,0,0
0.91907,-0,0
1.9086,-0,0
2.879,-0,0
3.8207,-0,0
4.7242,-0,0
5.5805,-0,0
6.3811,-0,0
7.1179,-0,0
7.7835,-0,0
8.3714,-0,0
8.8757,-0,0
9.2912,-0,0
9.614,-0,0
9.8407,-0,0
9.969,-0,0
9.9977,-0,0
9.9266,-0,0
9.7563,-0,0
9.4884,-0,0
9.1258,-0,0
8.672,-0,0
8.1316,-0,0
7.5099,-0,0
6.8131,-0,0
6.0483,-0,0
5.2231,-0,0
4.3457,-0,0
3.4248,-0,0
2.4697,-0,0
1.49,-0,0
0.49536,-0,0
-0.50423,0,0
-1.4988,0,0
-2.4783,0,0
-3.4331,0,0
-4.3537,0,0
-5.2307,0,0
-6.0554,0,0
-6.8196,0,0
-7.5157,0,0
-8.1367,0,0
-8.6764,0,0
-9.1295,0,0
-9.4912,0,0
-9.7582,0,0
-9.9277,0,0
-9.9979,0,0
-9.9683,0,0
-9.8391,0,0
-9.6115,0,0
-9.288,0,0
-8.8716,0,0
-8.3666,0,0
-7.7779,0,0
-7.1116,0,0
-6.3742,0,0
-5.5732,0,0
-4.7164,0,0
-3.8125,0,0
-2.8705,0,0
-1.8999,0,0
-0.91022,0,0
0.088513,-0,0
1.0864,-0,0
2.0734,-0,0
3.0396,-0,0
3.9756,-0,0
4.8717,-0,0
5.7193,-0,0
6.5096,-0,0
7.2349,-0,0
7.888,-0,0
8.4622,-0,0
8.9519,-0,0
9.3521,-0,0
9.6589,-0,0
9.8692,-0,0
9.9808,-0,0
9.9928,-0,0
9.9049,-0,0
9.718,-0,0
9.434,-0,0
9.0558,-0,0
8.5871,-0,0
8.0326,-0,0
7.3978,-0,0
6.6891,-0,0
5.9136,-0,0
5.079,-0,0
4.1936,-0,0
3.2664,-0,0
2.3065,-0,0
1.3235,-0,0
0.32735,-0,0
-0.67208,0,0
-1.6648,0,0
-2.6409,0,0
-3.5906,0,0
-4.5044,0,0
-5.3732,0,0
-6.1884,0,0
-6.9416,0,0
-7.6256,0,0
-8.2333,0,0
-8.7588,0,0
-9.1968,0,0
-9.5429,0,0
-9.7936,0,0
-9.9464,0,0
-9.9999,0,0
-9.9535,0,0
-9.8076,0,0
-9.5638,0,0
-9.2243,0,0
-8.7927,0,0
-8.2733,0,0
-7.6712,0,0
-6.9924,0,0
-6.2438,0,0
-5.4328,0,0
-4.5675,0,0
-3.6565,0,0
-2.7091,0,0
-1.7345,0,0
-0.74265,0,0
0.25663,-0,0
1.2534,-0,0
2.2376,-0,0
3.1994,-0,0
4.1293,-0,0
5.0179,-0,0
5.8564,-0,0
6.6363,-0,0
7.35,-0,0
7.9902,-0,0
8.5506,-0,0
9.0255,-0,0
9.4103,-0,0
9.7011,-0,0
9.8949,-0,0
9.9898,-0,0
9.985,-0,0
9.8803,-0,0
9.677,-0,0
9.3769,-0,0
8.9832,-0,0
8.4997,-0,0
7.9313,-0,0
7.2836,-0,0
6.5632,-0,0
5.7772,-0,0
4.9334,-0,0
4.0404,-0,0
